model,pair_id,LD_reactive__sr=alt_reactive|do=reactive_first|bo=alt_first,LD_reactive__sr=alt_reactive|do=reactive_first|bo=dep_first,LD_reactive__sr=alt_reactive|do=stable_first|bo=alt_first,LD_reactive__sr=alt_reactive|do=stable_first|bo=dep_first,LD_reactive__sr=dep_reactive|do=reactive_first|bo=alt_first,LD_reactive__sr=dep_reactive|do=reactive_first|bo=dep_first,LD_reactive__sr=dep_reactive|do=stable_first|bo=alt_first,LD_reactive__sr=dep_reactive|do=stable_first|bo=dep_first,logit_close__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_close__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_close__sr=alt_reactive|do=stable_first|bo=alt_first,logit_close__sr=alt_reactive|do=stable_first|bo=dep_first,logit_close__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_close__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_close__sr=dep_reactive|do=stable_first|bo=alt_first,logit_close__sr=dep_reactive|do=stable_first|bo=dep_first,logit_reactive__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_reactive__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_reactive__sr=alt_reactive|do=stable_first|bo=alt_first,logit_reactive__sr=alt_reactive|do=stable_first|bo=dep_first,logit_reactive__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_reactive__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_reactive__sr=dep_reactive|do=stable_first|bo=alt_first,logit_reactive__sr=dep_reactive|do=stable_first|bo=dep_first,logit_stable__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_stable__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_stable__sr=alt_reactive|do=stable_first|bo=alt_first,logit_stable__sr=alt_reactive|do=stable_first|bo=dep_first,logit_stable__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_stable__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_stable__sr=dep_reactive|do=stable_first|bo=alt_first,logit_stable__sr=dep_reactive|do=stable_first|bo=dep_first,n_cells,mean_LD_reactive_pair,effect_state_role,effect_decl_order,effect_body_order,effect_reactive_body_pos
llama3.2-1b,pair_15,1.3572559356689453,-0.8366203308105469,0.9002323150634766,-1.4372615814208984,1.2310829162597656,2.8029041290283203,1.3107013702392578,2.804525375366211,13.100446701049805,12.818337440490723,13.288348197937012,13.050896644592285,12.150469779968262,12.212589263916016,12.174155235290527,12.287654876708984,26.60685920715332,25.66861915588379,26.881208419799805,25.562780380249023,26.230552673339844,26.526771545410156,26.066619873046875,26.500364303588867,25.249603271484375,26.505239486694336,25.980976104736328,27.000041961669922,24.999469757080078,23.723867416381836,24.755918502807617,23.695838928222656,8,1.0166025161743164,2.0414018630981445,0.24410629272460938,-0.36643123626708984,1.8992538452148438
llama3.2-1b,pair_16,3.0146102905273438,-0.14528465270996094,2.457164764404297,-0.7957611083984375,0.14401626586914062,2.669912338256836,0.05313682556152344,2.34295654296875,11.940363883972168,11.795744895935059,12.213220596313477,11.827544212341309,11.229837417602539,10.956502914428711,10.884374618530273,10.7971773147583,27.154653549194336,26.11890983581543,27.248554229736328,25.77710723876953,25.689477920532227,26.326948165893555,25.333332061767578,26.030101776123047,24.140043258666992,26.26419448852539,24.79138946533203,26.57286834716797,25.545461654663086,23.65703582763672,25.280195236206055,23.687145233154297,8,1.2175939083099365,0.16982316970825195,0.40643930435180664,-0.3992762565612793,2.8071341514587402
llama3.2-1b,pair_17,2.603696823120117,0.5491733551025391,2.0301742553710938,-0.022790908813476562,1.2693195343017578,3.438486099243164,0.9235782623291016,2.998323440551758,11.915766716003418,11.9849214553833,12.246871948242188,12.122782707214355,12.444008827209473,12.33203125,12.452676773071289,12.385744094848633,26.63372802734375,26.204450607299805,26.77326202392578,26.0447998046875,26.351533889770508,26.829750061035156,26.250207901000977,26.964168548583984,24.030031204223633,25.655277252197266,24.743087768554688,26.067590713500977,25.08221435546875,23.391263961791992,25.326629638671875,23.965845108032227,8,1.7237451076507568,0.867363452911377,0.4828476905822754,0.034105777740478516,2.0878500938415527
llama3.2-1b,pair_18,2.6603527069091797,-0.34947967529296875,1.3605003356933594,-2.2437095642089844,0.1342906951904297,2.7392845153808594,-1.3127422332763672,1.6719932556152344,13.22747802734375,13.09005069732666,13.272128105163574,12.967267990112305,12.915434837341309,12.56855583190918,13.104411125183105,12.872108459472656,27.00739097595215,26.234405517578125,26.820837020874023,25.124418258666992,25.94416046142578,26.83924674987793,24.9570369720459,26.769126892089844,24.34703826904297,26.583885192871094,25.460336685180664,27.368127822875977,25.80986976623535,24.09996223449707,26.269779205322266,25.09713363647461,8,0.5825612545013428,0.4512906074523926,1.4271016120910645,-0.25607824325561523,3.050942897796631
llama3.2-1b,pair_19,1.7410392761230469,-1.1092567443847656,0.24236106872558594,-1.9284381866455078,1.4259395599365234,4.051197052001953,0.6953659057617188,3.148448944091797,12.82918643951416,12.711650848388672,12.785005569458008,12.582084655761719,12.359331130981445,12.247800827026367,12.419713973999023,12.375210762023926,25.91748809814453,24.83186912536621,25.458120346069336,24.058361053466797,26.488157272338867,26.947599411010742,25.94696807861328,26.775209426879883,24.176448822021484,25.941125869750977,25.21575927734375,25.986799240112305,25.062217712402344,22.89640235900879,25.251602172851562,23.626760482788086,8,1.033332109451294,2.593811511993408,0.987795352935791,0.01431131362915039,2.5248589515686035
llama3.2-1b,pair_20,3.7170276641845703,0.6642990112304688,1.9339828491210938,-0.27230262756347656,-0.24451446533203125,2.6372222900390625,-1.1396236419677734,1.7119865417480469,13.7877779006958,13.662416458129883,13.745451927185059,13.556214332580566,13.124673843383789,12.929420471191406,13.214773178100586,12.907251358032227,26.754480361938477,25.982202529907227,26.78434181213379,25.71925926208496,25.34208106994629,26.1856746673584,24.829357147216797,26.175922393798828,23.037452697753906,25.317903518676758,24.850358963012695,25.991561889648438,25.58659553527832,23.548452377319336,25.96898078918457,24.46393585205078,8,1.1260097026824951,-0.7694840431213379,1.134997844696045,0.11858320236206055,2.7480902671813965
llama3.2-1b,pair_21,2.4257144927978516,-1.0443058013916016,1.2073001861572266,-1.5816574096679688,2.1237411499023438,4.63020133972168,0.9382476806640625,3.6355438232421875,13.026658058166504,12.652791976928711,12.943533897399902,12.54928207397461,11.379740715026855,11.262361526489258,11.63418197631836,11.44845199584961,26.113079071044922,24.52849769592285,25.992679595947266,24.17842674255371,25.832576751708984,26.208595275878906,25.104707717895508,25.841537475585938,23.68736457824707,25.572803497314453,24.78537940979004,25.76008415222168,23.70883560180664,21.578393936157227,24.166460037231445,22.20599365234375,8,1.5418481826782227,2.5801706314086914,0.9839792251586914,-0.2638053894042969,2.8656835556030273
llama3.2-1b,pair_22,2.2061939239501953,0.2202739715576172,1.7294654846191406,-0.5257301330566406,0.4399757385253906,2.714090347290039,-0.6991024017333984,1.363515853881836,13.183372497558594,13.188179016113281,13.304939270019531,13.171988487243652,13.06171703338623,12.921025276184082,13.135432243347168,13.02283000946045,27.517656326293945,26.798934936523438,27.417633056640625,26.227378845214844,26.74584197998047,27.390155792236328,26.215879440307617,27.23724937438965,25.31146240234375,26.57866096496582,25.688167572021484,26.753108978271484,26.305866241455078,24.67606544494629,26.914981842041016,25.873733520507812,8,0.9310853481292725,0.04706907272338867,0.9280962944030762,0.02390432357788086,2.1444621086120605
llama3.2-1b,pair_23,2.5226497650146484,-0.5264186859130859,1.3378372192382812,-1.6438961029052734,0.8195343017578125,3.070077896118164,0.6772689819335938,2.898590087890625,13.398499488830566,13.065340995788574,13.338479995727539,12.835792541503906,12.02014446258545,11.987574577331543,12.092082023620605,12.068437576293945,26.271657943725586,24.955902099609375,26.218698501586914,24.182607650756836,25.395170211791992,26.020217895507812,25.141645431518555,25.953144073486328,23.749008178710938,25.48232078552246,24.880861282348633,25.82650375366211,24.57563591003418,22.95013999938965,24.46437644958496,23.054553985595703,8,1.1444554328918457,1.4438247680664062,0.6540107727050781,-0.38973426818847656,2.625666618347168
llama3.2-1b,pair_24,1.9748363494873047,0.23526763916015625,1.2846527099609375,-0.14151382446289062,1.0938758850097656,3.3152313232421875,0.47924232482910156,2.710329055786133,12.271604537963867,12.454872131347656,12.633325576782227,12.458840370178223,12.218017578125,12.096692085266113,12.202766418457031,12.078445434570312,26.588045120239258,26.07794189453125,26.503616333007812,25.752887725830078,25.072322845458984,25.357446670532227,24.500112533569336,25.253921508789062,24.613208770751953,25.842674255371094,25.218963623046875,25.89440155029297,23.97844696044922,22.04221534729004,24.020870208740234,22.54359245300293,8,1.368990182876587,1.06135892868042,0.5716252326965332,0.32167673110961914,1.9045443534851074
llama3.2-1b,pair_25,2.797771453857422,0.5899276733398438,1.37213134765625,-0.4682903289794922,0.20860862731933594,2.480926513671875,0.34659385681152344,2.158843994140625,12.446877479553223,12.292616844177246,12.522908210754395,12.27132511138916,12.278696060180664,12.115994453430176,12.404411315917969,12.32242488861084,26.468090057373047,25.84096336364746,26.0941162109375,25.21690559387207,25.876140594482422,26.53889274597168,25.80099868774414,26.49534797668457,23.670318603515625,25.251035690307617,24.72198486328125,25.685195922851562,25.667531967163086,24.057966232299805,25.454404830932617,24.336503982543945,8,1.1858141422271729,0.22585821151733398,0.6669888496398926,0.009075641632080078,2.0332083702087402
llama3.2-1b,pair_26,3.2566604614257812,0.5861873626708984,1.6104106903076172,-0.1986827850341797,-0.37573814392089844,2.096364974975586,-1.2365474700927734,1.3189525604248047,13.778372764587402,13.596526145935059,13.67663288116455,13.402701377868652,13.306509017944336,12.944283485412598,13.398300170898438,13.039501190185547,26.864103317260742,26.16330337524414,26.784944534301758,25.75274085998535,25.3707218170166,25.846725463867188,25.00110626220703,25.95597267150879,23.60744285583496,25.577116012573242,25.17453384399414,25.95142364501953,25.7464599609375,23.7503604888916,26.237653732299805,24.637020111083984,8,0.8822009563446045,-0.8628859519958496,1.0173354148864746,0.1370091438293457,2.3767924308776855
llama3.2-1b,pair_27,1.2364330291748047,-1.5526885986328125,0.25685882568359375,-2.0455875396728516,1.631551742553711,3.5905838012695312,1.2339210510253906,3.644939422607422,12.89559268951416,12.322906494140625,12.908334732055664,12.316764831542969,12.644051551818848,12.144769668579102,12.824352264404297,12.385472297668457,26.539257049560547,25.171350479125977,26.41483497619629,24.772846221923828,27.36772346496582,27.64389991760254,27.163084030151367,27.764741897583008,25.302824020385742,26.72403907775879,26.157976150512695,26.81843376159668,25.73617172241211,24.053316116333008,25.929162979125977,24.119802474975586,8,0.9995014667510986,3.05149507522583,0.4539370536804199,-0.18037939071655273,2.3654046058654785
llama3.2-1b,pair_28,2.506328582763672,0.3856658935546875,1.5574893951416016,-0.7436714172363281,0.22352981567382812,2.7531795501708984,-0.7975311279296875,1.3791656494140625,13.243257522583008,13.123499870300293,13.470419883728027,13.267685890197754,13.187464714050293,12.949580192565918,13.302252769470215,13.242807388305664,27.08055877685547,26.565488815307617,26.92449951171875,25.965702056884766,26.337848663330078,27.132064819335938,25.797622680664062,27.070663452148438,24.574230194091797,26.17982292175293,25.36701011657715,26.709373474121094,26.11431884765625,24.37888526916504,26.59515380859375,25.691497802734375,8,0.9080195426940918,-0.03686714172363281,1.1183128356933594,0.07113075256347656,2.2820425033569336
llama3.2-1b,pair_29,1.9293155670166016,-0.4616718292236328,1.1775760650634766,-1.2389144897460938,0.6877422332763672,2.972309112548828,0.2038421630859375,2.095579147338867,12.6272611618042,12.508785247802734,12.750381469726562,12.590289115905762,12.492151260375977,12.350385665893555,12.438255310058594,12.409220695495605,26.86529541015625,25.97579574584961,26.676437377929688,25.484928131103516,26.436616897583008,27.105377197265625,26.182750701904297,26.979244232177734,24.93597984313965,26.437467575073242,25.49886131286621,26.72384262084961,25.74887466430664,24.133068084716797,25.97890853881836,24.883665084838867,8,0.920722246170044,1.138291835784912,0.7224030494689941,-0.15779352188110352,2.245945453643799
llama3.2-1b,pair_30,2.1329612731933594,-0.49016571044921875,1.3307647705078125,-1.510824203491211,0.6857929229736328,2.899587631225586,-0.5565681457519531,1.978790283203125,13.128658294677734,12.989089965820312,13.19101619720459,12.825997352600098,12.91611099243164,12.677664756774902,13.255104064941406,12.889801979064941,27.303565979003906,26.401809692382812,27.273517608642578,25.644046783447266,26.393842697143555,26.869434356689453,25.82260513305664,26.983932495117188,25.170604705810547,26.89197540283203,25.942752838134766,27.154870986938477,25.708049774169922,23.969846725463867,26.379173278808594,25.005142211914062,8,0.8087923526763916,0.8862166404724121,0.9965033531188965,-0.17889070510864258,2.553467273712158
llama3.2-1b,pair_31,3.524351119995117,0.0504608154296875,2.2997398376464844,-1.910848617553711,0.07470703125,3.4260997772216797,-0.5768890380859375,2.743419647216797,12.337697982788086,12.443602561950684,12.511435508728027,12.343729972839355,11.762789726257324,11.690675735473633,11.87543773651123,11.748902320861816,26.513927459716797,25.298213958740234,26.286449432373047,23.843870162963867,24.66082191467285,25.35284996032715,24.15614891052246,25.342845916748047,22.98957633972168,25.247753143310547,23.986709594726562,25.754718780517578,24.58611488342285,21.92675018310547,24.7330379486084,22.59942626953125,8,1.2038800716400146,0.42590856552124023,1.130049228668213,-0.25319433212280273,3.5890450477600098
llama3.2-1b,pair_32,0.9249191284179688,-1.1981849670410156,0.7180614471435547,-1.4655303955078125,0.9618968963623047,2.724781036376953,1.2369136810302734,2.998973846435547,12.923920631408691,12.857145309448242,13.335283279418945,13.241325378417969,12.091137886047363,12.222887992858887,12.126913070678711,12.244056701660156,26.666025161743164,25.610363006591797,26.919036865234375,25.696414947509766,26.085939407348633,26.417016983032227,26.12751007080078,26.538515090942383,25.741106033325195,26.808547973632812,26.20097541809082,27.161945343017578,25.124042510986328,23.692235946655273,24.890596389770508,23.539541244506836,8,0.8627288341522217,2.2358250617980957,-0.01875162124633789,-0.19543790817260742,1.9579100608825684
llama3.2-1b,pair_33,3.082061767578125,0.9960079193115234,2.2281341552734375,0.4076213836669922,0.0684661865234375,2.2470645904541016,-0.5633869171142578,1.6497955322265625,13.041464805603027,12.710397720336914,13.047062873840332,12.764634132385254,13.078901290893555,12.74755573272705,13.110815048217773,12.862055778503418,26.86219024658203,26.585851669311523,26.95862579345703,26.490217208862305,26.182981491088867,27.027734756469727,25.91701889038086,27.082927703857422,23.780128479003906,25.58984375,24.730491638183594,26.082595825195312,26.11451530456543,24.780670166015625,26.480405807495117,25.43313217163086,8,1.2644705772399902,-0.8279714584350586,0.6678590774536133,0.12130355834960938,2.074586868286133
llama3.2-1b,pair_34,2.1542491912841797,-1.2346382141113281,0.5375957489013672,-1.7583847045898438,0.6234703063964844,3.0223617553710938,-0.03345298767089844,2.334634780883789,12.504161834716797,12.117475509643555,12.417409896850586,11.993422508239746,11.702370643615723,11.546614646911621,11.732151985168457,11.467949867248535,26.023420333862305,24.864418029785156,25.805561065673828,24.585201263427734,26.215452194213867,26.68303871154785,25.64015769958496,26.405414581298828,23.869171142578125,26.099056243896484,25.26796531677246,26.343585968017578,25.591981887817383,23.660676956176758,25.67361068725586,24.07077980041504,8,0.7057294845581055,1.5620479583740234,0.8712625503540039,-0.22947216033935547,2.612961769104004
llama3.2-1b,pair_35,1.7727832794189453,-0.4629535675048828,0.4584369659423828,-0.9763870239257812,1.2441329956054688,3.6720542907714844,0.6750659942626953,3.3798694610595703,13.245176315307617,13.199827194213867,13.298043251037598,13.207785606384277,13.032084465026855,12.83724594116211,13.10792350769043,13.039133071899414,25.935712814331055,24.973182678222656,25.530292510986328,24.412845611572266,26.322954177856445,26.571491241455078,26.0999813079834,26.691082000732422,24.16292953491211,25.43613624572754,25.071855545043945,25.389232635498047,25.078821182250977,22.899436950683594,25.424915313720703,23.31121253967285,8,1.2203752994537354,2.0448107719421387,0.6722579002380371,0.3655409812927246,2.2008213996887207
llama3.2-1b,pair_36,3.1136837005615234,-0.4933891296386719,2.0615406036376953,-1.3458633422851562,0.8015804290771484,3.871366500854492,-0.11707115173339844,2.8624744415283203,12.395833969116211,11.979819297790527,12.483890533447266,11.733255386352539,10.959184646606445,10.61449909210205,10.91256332397461,10.677318572998047,26.636760711669922,25.11871910095215,26.575965881347656,24.55660629272461,24.900915145874023,25.79657745361328,24.093652725219727,25.237863540649414,23.5230770111084,25.61210823059082,24.51442527770996,25.902469635009766,24.099334716796875,21.92521095275879,24.210723876953125,22.375389099121094,8,1.3442902565002441,1.020594596862793,0.9580402374267578,-0.2412862777709961,3.2659521102905273
llama3.2-1b,pair_37,3.3609085083007812,-0.07076454162597656,1.6958427429199219,-1.2536334991455078,-0.269256591796875,3.046724319458008,-0.8582096099853516,2.261157989501953,13.474069595336914,13.39547061920166,13.258821487426758,13.152997016906738,12.528322219848633,12.588236808776855,12.537200927734375,12.501693725585938,26.59800148010254,25.57709312438965,26.67462921142578,25.085521697998047,25.159425735473633,26.045812606811523,24.716304779052734,26.12350845336914,23.237092971801758,25.647857666015625,24.97878646850586,26.339155197143555,25.428682327270508,22.999088287353516,25.574514389038086,23.862350463867188,8,0.9890961647033691,0.1120157241821289,1.0556135177612305,0.0135498046875,3.2041244506835938
llama3.2-1b,pair_38,2.627666473388672,0.3074016571044922,1.7558345794677734,-0.39655303955078125,0.5832061767578125,2.8227272033691406,-0.3593769073486328,1.672098159790039,12.780261993408203,12.628623962402344,12.923142433166504,12.659897804260254,12.554391860961914,12.37906551361084,12.51589298248291,12.467344284057617,27.137235641479492,26.307331085205078,27.006074905395508,25.783756256103516,26.305492401123047,26.689821243286133,26.087783813476562,26.81182861328125,24.50956916809082,25.999929428100586,25.250240325927734,26.180309295654297,25.722286224365234,23.867094039916992,26.447160720825195,25.13973045349121,8,1.1266255378723145,0.10607624053955078,0.9172496795654297,-0.050414085388183594,2.1859121322631836
llama3.2-1b,pair_39,1.924551010131836,0.5672245025634766,0.9826297760009766,0.15604591369628906,1.4738044738769531,2.939594268798828,1.5511474609375,2.857454299926758,13.560978889465332,13.240793228149414,13.575112342834473,13.190206527709961,12.481040000915527,12.37607192993164,12.51575756072998,12.415736198425293,26.899372100830078,26.40427017211914,26.705080032348633,26.05901527404785,25.465328216552734,25.55201530456543,25.301443099975586,25.493682861328125,24.974821090698242,25.837045669555664,25.722450256347656,25.902969360351562,23.99152374267578,22.6124210357666,23.750295639038086,22.636228561401367,8,1.5565564632415771,1.2978873252868652,0.3394742012023926,0.14704656600952148,1.239001750946045
llama3.2-1b,pair_40,2.0863704681396484,-0.6099967956542969,0.9533176422119141,-1.6136970520019531,0.9629173278808594,4.016143798828125,0.4958076477050781,3.3732433319091797,12.755067825317383,13.022261619567871,13.037786483764648,13.000076293945312,12.67098331451416,12.539811134338379,12.623135566711426,12.422545433044434,25.96687889099121,25.150991439819336,25.895626068115234,24.40009117126465,25.176860809326172,25.49758529663086,24.671173095703125,25.552295684814453,23.880508422851562,25.760988235473633,24.94230842590332,26.0137882232666,24.213943481445312,21.481441497802734,24.175365447998047,22.179052352905273,8,1.2080132961273193,2.0080294609069824,0.8116908073425293,0.16682004928588867,2.798511028289795
llama3.2-1b,pair_41,2.127054214477539,-0.1409778594970703,1.134145736694336,-1.3098678588867188,0.26178741455078125,2.760631561279297,-0.44388771057128906,1.5766925811767578,12.95031452178955,12.830520629882812,13.00222110748291,12.8611478805542,12.933111190795898,12.787601470947266,13.12317180633545,13.025833129882812,26.306293487548828,25.793258666992188,26.34072494506836,25.2174072265625,26.38766860961914,27.059539794921875,25.87607765197754,26.9740047454834,24.17923927307129,25.934236526489258,25.206579208374023,26.52727508544922,26.12588119506836,24.298908233642578,26.319965362548828,25.39731216430664,8,0.7456972599029541,0.5862174034118652,1.0128531455993652,-0.04815530776977539,2.3078675270080566
llama3.2-1b,pair_42,2.4579334259033203,-0.4937286376953125,1.0907669067382812,-1.3367671966552734,0.4125995635986328,2.9450931549072266,0.0057525634765625,2.802217483520508,13.190855979919434,13.032572746276855,13.023763656616211,12.770294189453125,12.392818450927734,12.314733505249023,12.451020240783691,12.358489036560059,26.093894958496094,24.852699279785156,25.97618865966797,24.265609741210938,25.598384857177734,26.140871047973633,25.160879135131836,26.05524444580078,23.635961532592773,25.34642791748047,24.885421752929688,25.60237693786621,25.1857852935791,23.195777893066406,25.155126571655273,23.253026962280273,8,0.9854834079742432,1.1118645668029785,0.6899819374084473,-0.01255941390991211,2.6770386695861816
llama3.2-1b,pair_43,2.2318248748779297,-0.5641098022460938,1.8098526000976562,-0.8564376831054688,0.8593540191650391,2.7892723083496094,0.18896102905273438,1.9458236694335938,12.59775161743164,12.158381462097168,12.729168891906738,12.1813383102417,12.318408966064453,12.039603233337402,12.328471183776855,12.11291790008545,27.596010208129883,26.420866012573242,27.76035499572754,26.299741744995117,27.391658782958984,27.55698013305664,27.105501174926758,27.57217025756836,25.364185333251953,26.984975814819336,25.950502395629883,27.156179428100586,26.532304763793945,24.76770782470703,26.916540145874023,25.626346588134766,8,1.050567626953125,0.7905702590942383,0.5570354461669922,-0.4438610076904297,2.2872514724731445
llama3.2-1b,pair_44,2.8274497985839844,-0.4268321990966797,1.3028945922851562,-2.082094192504883,0.4415435791015625,3.013275146484375,-0.4041423797607422,1.795450210571289,12.367167472839355,12.210294723510742,12.438911437988281,12.135786056518555,12.077963829040527,11.87378978729248,12.249637603759766,12.04861068725586,27.270050048828125,26.34754180908203,27.13985252380371,25.209388732910156,26.133291244506836,26.799638748168945,25.719104766845703,26.762020111083984,24.44260025024414,26.77437400817871,25.836957931518555,27.29148292541504,25.691747665405273,23.78636360168457,26.123247146606445,24.966569900512695,8,0.8084430694580078,0.8061771392822266,1.3108320236206055,-0.46698665618896484,2.8526487350463867
llama3.2-1b,pair_45,0.6540775299072266,-1.3815803527832031,0.05275154113769531,-2.265592575073242,1.7303390502929688,4.261102676391602,1.023477554321289,3.0434112548828125,12.477200508117676,12.61063003540039,12.70398235321045,12.729100227355957,12.604119300842285,12.600272178649902,12.49462890625,12.537339210510254,26.298171997070312,25.297103881835938,26.1292781829834,24.738101959228516,26.43777084350586,27.05134391784668,26.103422164916992,26.95644187927246,25.644094467163086,26.67868423461914,26.076526641845703,27.003694534301758,24.70743179321289,22.790241241455078,25.079944610595703,23.91303062438965,8,0.8897483348846436,3.249668598175049,0.8524727821350098,0.049173831939697266,2.226174831390381
